ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
Tupinamba,Tupinambá,tupi1273,Tupinambá,tpn,South America,-22.807778,-42.106389,Tupian
Omagua,Omagua,omag1248,Omagua,omg,South America,-3.526,-69.1667,Tupian
Kokama,Kokama,coca1260,Cocama,,South America,,,Tupian
